host,link,time,auth,follower,following,age,gender,country,location,sentiment,contents,uniqueid,authname
http://twitter.com/ncurbanrecluse,http://twitter.com/NCurbanrecluse/statuses/257939138085527552,2012-10-15T20:20:57Z,2,27,59,,,US,"Charlotte, NC",,Oh my friend how good you are. #vodka #absolut #gay #pride http://t.co/T0sJm1oY,2.58E+17,Kenneth Alexander
http://twitter.com/xdmcgrawx,http://twitter.com/xdmcgrawx/statuses/257248955690283009,2012-10-13T22:38:25Z,5,764,1034,,,US,"East Lansing, MI",,RT @bbeachh_ Oh is your fb banner Absolut vodka in different colors that's cool,2.57E+17,Dalton McGraw
http://twitter.com/supermodelle,http://twitter.com/SuPeRMoDeLLe/statuses/256864216303153152,2012-10-12T21:09:36Z,4,212,158,,,US,"AFR,Asia,AU,EU,N.America",,Happy birthday @snafuchic!!! Good mornight!!! Absolut Vodka drunk! ☺,2.57E+17,Elle de Guia
http://twitter.com/edward_chvz,http://twitter.com/edward_chvz/statuses/256526744570441728,2012-10-11T22:48:36Z,4,175,81,,,US,"Chicago, IL",,I so happy that my favorite #vodka #Absolut is so #GLBT friendly. Its national #coming #out day... so I'll d http://t.co/tNgjnrWe,2.57E+17,Eduardo
http://twitter.com/rattybluewizard,http://twitter.com/RattyBlueWIZARD/statuses/256158805614796801,2012-10-10T22:26:33Z,2,16,16,,,US,Arkansas,,puurfectt: who would waste all that perfect vodka… absolut is shit  plus it looks cool. http://t.co/2S2sxIsR,2.56E+17,Stephen.
http://twitter.com/purplepleather,http://twitter.com/purplepleather/statuses/256125286482079744,2012-10-10T20:13:21Z,7,2171,875,,,US,New York City,,RT @CENTRICTV What's Good in NYC? @solangeknowles & @RitaOra at the Absolut Tune Vodka Launch Party-> http://t.co/VTWOfaOp Solange looked great right?,2.56E+17,cherriLizabiff
http://twitter.com/centrictv,http://twitter.com/CENTRICTV/statuses/256122834731008000,2012-10-10T20:03:36Z,9,65417,646,,,US,New York City,,What's Good in NYC? @solangeknowles & @RitaOra at the Absolut Tune Vodka Launch Party-> http://t.co/VTWOfaOp Solange looked great right?,2.56E+17,CENTRIC TV
http://twitter.com/papermagazine,http://twitter.com/papermagazine/statuses/255808220449353728,2012-10-09T23:13:27Z,10,121871,2368,,,US,New York,,Absolut Tune -- vodka and champagne (ok sparkling wine) --launch at Boom Boom Room. Actually  it's good @DavidReporting,2.56E+17,papermag.com
http://twitter.com/gaaraluver,http://twitter.com/gaaraluver/statuses/255752972716363777,2012-10-09T19:33:55Z,4,273,283,,,US,Texas,,@chunkeymonkey81 Or have an Absolut Vodka flavor called Fun. Lol.,2.56E+17,Stella Sabaku
http://twitter.com/pixelboldmedia,http://twitter.com/PixelBOLDMedia/statuses/255285522832949248,2012-10-08T12:36:26Z,5,774,1172,,,US,"Atlanta,Ga",,ABSOLUT Blank Live Installation Uses People as Digital Brushes: The always creative ABSOLUT Vodka has been touri... http://t.co/gyFMPXih,2.55E+17,PixelBOLD Media
http://twitter.com/ceviche_tapas,http://twitter.com/Ceviche_Tapas/statuses/254944178771996675,2012-10-07T14:00:03Z,4,718,1172,,,US,5 Locations Thru-out Tampa Bay,,It's another scorcher today! Cool off with our Valencia Peach Sunset cocktail featuring Absolut Apeach Vodka ... http://t.co/id4kfCXN,2.55E+17,Ceviche Tapas
http://twitter.com/maximumbev,http://twitter.com/maximumbev/statuses/254656189906944000,2012-10-06T18:55:41Z,5,579,184,,,US,"West Hartford, CT",,ANDREI shared a great Cocktail Recipe  found on our Digital Experience Center. Magic Sam 2/3 Absolut(R) vodka ... http://t.co/Hu3Sa00g,2.55E+17,Maximum Beverage
http://twitter.com/giraldojc,http://twitter.com/GiraldoJC/statuses/254631290719047680,2012-10-06T17:16:45Z,5,921,1459,,,US,Boston - United States,,@stephaniepappas @FrostIceBar very cool I lived in Stockholm Sweden for 1 year and they have Absolut Vodka Ice Bar....can't wait,2.55E+17,JC Giraldo
http://twitter.com/lilypadjumper,http://twitter.com/LilyPadJumper/statuses/254308032262074369,2012-10-05T19:52:14Z,0,2,5,,,US,New York,,Absolut Vodka targeting men by creating authentic stories and partnering with media (ex Sweish Houe Mafia)- talking points #SternLuxRet,2.54E+17,Lilypad Jumper
http://twitter.com/lookoutsf,http://twitter.com/LookoutSF/statuses/253919008640876546,2012-10-04T18:06:23Z,5,712,0,,,US,"1600 Market, San Francisco",,DJ John LePage returns Saturday night for some pre-Castro Street Fair Fun! Absolut vodka promos and 2XIST... http://t.co/oGndNuEy,2.54E+17,Lookout
http://twitter.com/lookoutsf,http://twitter.com/LookoutSF/statuses/253918422621093888,2012-10-04T18:04:04Z,5,712,0,,,US,"1600 Market, San Francisco",,DJ John LePage returns Saturday night for some pre-Castro Street Fair Fun! Absolut vodka promos and 2XIST... http://t.co/JimshknR,2.54E+17,Lookout
http://twitter.com/reservoirnyc,http://twitter.com/ReservoirNYC/statuses/253585265308876801,2012-10-03T20:00:13Z,2,17,20,,,US,"New York, NY",,Happy Hour 4-7pm. Well drinks $4  Absolut Vodka $5,2.54E+17,Reservoir Bar
http://twitter.com/whileimyoungg,http://twitter.com/Whileimyoungg/statuses/252435558561873921,2012-09-30T15:51:41Z,6,1429,118,,,US,Las Vegas,,RT @mark_kevin0928 Happy Birthday to me | #cake#candle#wishes#alcohol#absolut#vodka#firstshot#friends #dinner#party#picoftheday http://t.co/NMWdrw3u,2.52E+17,Tina†
http://twitter.com/smendozamusic,http://twitter.com/smendozamusic/statuses/251803217317490689,2012-09-28T21:58:59Z,4,150,93,,,US,"Los Angeles, CA",,Moving on... #absolut #vodka #drink #party #fun #clink @ Palmeras Pool http://t.co/0mAi5Qeh,2.52E+17,Stalin Mendoza
http://twitter.com/reservoirnyc,http://twitter.com/ReservoirNYC/statuses/251048543169683456,2012-09-26T20:00:11Z,2,17,20,,,US,"New York, NY",,Happy Hour 4-7pm. Well drinks $4  Absolut Vodka $5,2.51E+17,Reservoir Bar
http://twitter.com/alex_vel,http://twitter.com/alex_vel/statuses/250744219260555264,2012-09-25T23:50:55Z,3,66,70,,,US,florida,,the absolut vodka commercial with swedish house mafia is about really cool,2.51E+17,Alex Velasquez
